tracking_id	AU-Ma-4C_FPKM	AU-Ma-30C_FPKM	AU-Fe-4C_FPKM	AU-Fe-30C_FPKM	SU-Fe-4C_FPKM	SU-Fe-30C_FPKM	SU-Hem-4C_FPKM	SU-Hem-30C_FPKM
evm.TU.supercontig_13.261	1.25439	0.530166	0.823502	0.68463	0.222209	0.202453	0	0.158313
evm.TU.supercontig_13.262	41.6526	52.8537	46.7862	55.456	29.4112	46.4588	28.7666	46.2846
evm.TU.supercontig_13.263	19.0877	25.7176	20.7748	28.5432	21.6681	23.6886	23.4488	25.041
evm.TU.supercontig_13.264	4.2676	4.91741	6.15677	7.92899	4.88049	4.62308	7.55446	4.66922
evm.TU.supercontig_13.265	2.66184	3.49444	6.86404	6.45478	7.77818	4.16225	5.85426	6.37503
evm.TU.supercontig_13.266	47.3999	83.6066	52.8918	77.4528	15.7135	66.4398	15.6666	75.5511
evm.TU.supercontig_13.267	9.34209	30.0023	5.54123	34.1974	16.314	29.0644	13.8863	26.0021
evm.TU.supercontig_13.268	3.59641	4.11085	3.94737	3.29891	4.54387	3.95648	1.31655	6.16149
evm.TU.supercontig_13.269	3.09302	3.81354	3.48936	2.50011	0.972343	2.76757	1.92328	3.28858
evm.TU.supercontig_13.27	17.791	16.3736	15.4278	15.2813	14.5427	24.3465	14.8357	19.9757
evm.TU.supercontig_13.270	4.84467	7.96068	4.61848	8.44778	2.45434	7.27782	3.88363	7.98464
evm.TU.supercontig_13.271	18.4423	27.7642	19.6371	28.0127	14.0053	23.8998	11.547	28.8975
evm.TU.supercontig_13.272	37.0862	54.4162	41.5285	58.9505	35.0372	48.379	36.3601	48.1218
evm.TU.supercontig_13.273	43.2656	57.7458	40.9229	56.1174	47.6195	67.8391	36.5378	69.7694
evm.TU.supercontig_13.274	145.927	142.209	115.301	123.435	149.82	40.4799	109.613	61.1514
evm.TU.supercontig_13.275	46.2841	61.9459	52.4975	56.7186	54.9366	81.5908	53.4075	79.36
evm.TU.supercontig_13.277	331.195	314.029	310.553	343.274	259.676	281.333	320.178	305.919
evm.TU.supercontig_13.278	1.32112	1.4862	3.12509	2.36606	4.2452	0.91352	6.4502	1.98681
evm.TU.supercontig_13.279	0	0	10.5159	0	0	0	0	0
evm.TU.supercontig_13.28	0	0	2.545	0	0	0.397874	1.55069	0.493439
evm.TU.supercontig_13.280	33.3095	24.6073	28.134	24.7066	31.0843	21.8026	36.7457	20.3601
evm.TU.supercontig_13.281	0	0	0	0	1.0032	0	0	0
evm.TU.supercontig_13.282	49.3777	105.966	71.1159	103.046	50.4824	90.6855	62.6887	75.5557
evm.TU.supercontig_13.283	12.7968	35.7795	13.6259	32.5842	17.7435	42.2424	20.3798	43.8851
evm.TU.supercontig_13.284	96.8368	80.6796	173.044	79.3651	129.512	110.185	80.765	119.995
evm.TU.supercontig_13.285	54.323	45.4203	44.0622	41.2371	33.0155	34.5937	44.0736	34.0413
evm.TU.supercontig_13.286	50.5749	120.577	32.5254	112.367	75.8074	97.1698	62.8267	76.5516
evm.TU.supercontig_13.287	205.881	288.277	158.066	297.238	292.454	285.813	230.553	253.516
evm.TU.supercontig_13.288	15.8743	20.7027	17.6682	32.4882	16.7581	18.7031	13.6278	20.7631
evm.TU.supercontig_13.289	0.112357	0.403568	0.989397	0.275591	0.100774	0.089974	0.435653	0
evm.TU.supercontig_13.29	1.17368	0	1.93423	0.4153	1.93976	0.360035	0	0
evm.TU.supercontig_13.290	8.80887	7.19561	6.56657	7.95923	3.90151	4.29163	3.6705	3.85572
evm.TU.supercontig_13.291	14.1597	23.1887	11.5928	20.113	15.6229	18.248	17.385	21.7626
evm.TU.supercontig_13.292	0.0493664	0	0.12158	0	0.143293	0	0	0
evm.TU.supercontig_13.293	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.294	45.1691	94.7839	63.7955	102.908	27.6001	86.7757	28.3228	84.4971
evm.TU.supercontig_13.295	50.9473	35.6763	74.058	35.8524	107.445	18.1277	112.556	20.1165
evm.TU.supercontig_13.296	82.9012	27.3942	75.2058	26.7572	58.1789	18.8629	40.5292	18.0193
evm.TU.supercontig_13.297	2.01113	5.99728	1.5071	5.36191	1.60396	7.0341	3.08243	4.66367
evm.TU.supercontig_13.298	4.62611	0.175529	6.3207	0.13961	7.2304	0.851831	8.20447	0.396773
evm.TU.supercontig_13.299	70.7566	31.1134	127.996	39.943	97.469	34.4272	91.0208	31.6304
evm.TU.supercontig_13.3	604.774	607.648	610.456	625.755	988.072	712.174	1082.97	593.023
evm.TU.supercontig_13.30	0.310195	0	0.524426	0	0	0	0	0
evm.TU.supercontig_13.300	4.14957	9.21742	3.56014	8.96626	1.72814	4.07403	2.99096	4.24503
evm.TU.supercontig_13.301	13.4395	11.5986	17.6375	11.3947	8.07379	5.777	9.19115	6.47792
evm.TU.supercontig_13.302	17.2294	17.6215	18.1693	13.5097	10.0208	4.91991	12.3028	5.40579
evm.TU.supercontig_13.303	57.9545	59.6989	43.113	46.8949	61.3066	49.5124	65.1935	44.0515
evm.TU.supercontig_13.304	55.1697	34.0532	36.857	40.9767	53.7493	25.0306	12.7737	33.275
evm.TU.supercontig_13.305	66.688	90.4843	53.9907	115.97	112.949	48.9188	204.41	41.5795
evm.TU.supercontig_13.306	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.307	10.2872	20.4569	9.80389	20.7047	9.0521	13.2568	15.8185	12.9027
evm.TU.supercontig_13.308	7.7745	10.5567	7.21874	8.99868	4.68377	7.5351	4.09735	6.92188
evm.TU.supercontig_13.309	3.04089	1.18815	3.55273	2.06127	0.629962	1.00638	1.19769	0.847046
evm.TU.supercontig_13.31	0.931611	1.05597	1.032	0.569287	0.34633	0.800207	0.883238	1.34173
evm.TU.supercontig_13.32	0	0	0	0	0	0.183127	0.221644	0
evm.TU.supercontig_13.33	0.902166	0.617215	0	0	0.404897	0	0.879054	0
evm.TU.supercontig_13.34	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.35	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.36	0.608207	0.341954	0.660685	0.489622	0.424781	0.253135	0.245948	0.194946
evm.TU.supercontig_13.37	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.38	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.39	142.139	220.45	259.921	139.234	224.62	115.276	79.8884	66.0603
evm.TU.supercontig_13.4	1.36333	0.494378	2.31419	1.01971	2.66915	0.209946	3.61986	0.467109
evm.TU.supercontig_13.40	9.79253	11.6668	8.19755	9.40842	4.82764	7.84336	4.43218	9.27966
evm.TU.supercontig_13.41	1.96882	2.33779	2.325	2.88975	0.632302	1.14602	0.806849	0.491997
evm.TU.supercontig_13.42	1.22952	0	0	0	0	0	1.0001	0
evm.TU.supercontig_13.43	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.44	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.45	34.295	36.2226	30.8782	35.4163	31.0899	34.3872	29.4245	33.8369
evm.TU.supercontig_13.46	114.548	56.7311	184.795	76.9458	182.257	19.7909	130.27	23.9713
evm.TU.supercontig_13.47	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.48	1.508	0.696872	1.30642	0.39241	17.1027	0.401853	4.0792	0.718759
evm.TU.supercontig_13.49	38.1548	35.3046	39.0304	38.3005	42.7371	37.3051	39.3953	37.7412
evm.TU.supercontig_13.5	3.32561	0.353333	4.33032	0.260321	10.9313	0.203477	11.2434	0.0613305
evm.TU.supercontig_13.50	0	0	12.9383	0	0	0	0	0
evm.TU.supercontig_13.51	0	0.658292	0.849953	2.68068	0.874474	0.91954	0.503489	0.956991
evm.TU.supercontig_13.52	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.53	0	0	0	0.334013	0	0	0	0
evm.TU.supercontig_13.54	14.8181	16.9871	22.6699	8.61459	13.489	8.71948	12.3152	11.1508
evm.TU.supercontig_13.55	0	0	0.257918	0.432146	0.416654	0	0.116738	0.0816328
evm.TU.supercontig_13.56	23.0802	21.9152	31.6217	26.4645	16.6728	22.8836	15.6634	20.8819
evm.TU.supercontig_13.57	0	0	0	0	0	0	12.309	0
evm.TU.supercontig_13.58	18.6583	21.0384	20.076	19.4283	20.0911	23.5629	20.3588	24.0589
evm.TU.supercontig_13.59	9.22551	9.49889	8.68726	7.61175	5.71454	7.99436	3.55636	8.38657
evm.TU.supercontig_13.6	17.5989	24.9663	19.8719	26.2454	21.6805	27.1227	29.9379	26.6432
evm.TU.supercontig_13.60	36.4856	30.1411	33.5046	32.8567	35.8711	34.6786	28.0356	33.8524
evm.TU.supercontig_13.61	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.62	176.35	22.7141	181.613	10.0589	134.266	23.9304	107.926	22.2461
evm.TU.supercontig_13.63	1.85233	2.16528	2.36397	3.23313	6.38232	1.90803	4.60404	1.30874
evm.TU.supercontig_13.64	4.44159	118.194	8.08679	136.923	11.4116	52.218	13.2519	60.0464
evm.TU.supercontig_13.65	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.66	45.9737	34.5341	48.4204	37.0798	42.5634	38.6842	43.7307	36.5029
evm.TU.supercontig_13.67	9.29386	12.3809	10.6702	17.2507	16.1931	13.1019	16.467	11.7413
evm.TU.supercontig_13.68	47.471	66.9651	46.2914	80.8651	68.9814	87.7283	93.693	64.3552
evm.TU.supercontig_13.69	23.0673	24.2064	23.2394	23.7911	15.8948	26.3768	18.6312	26.7863
evm.TU.supercontig_13.7	79.8016	91.5024	86.7479	85.1993	85.2004	84.7493	98.0318	86.6145
evm.TU.supercontig_13.70	0	0	0	0	0.514756	0.0854337	0.49998	0
evm.TU.supercontig_13.71	64.4397	56.2	63.7476	53.3389	54.4828	62.2002	56.8263	57.4136
evm.TU.supercontig_13.72	0	0	6.01773	0	1.11592	0	0	0
evm.TU.supercontig_13.73	0.335521	0.0186473	0.463373	0.105629	0.283793	0.0163927	0.0211074	0.0150117
evm.TU.supercontig_13.74	7.0412	0.73148	8.9225	1.68616	7.51535	0.455219	9.35596	0.218838
evm.TU.supercontig_13.75	269.329	263.039	327.346	216.221	327.517	337.589	238.831	331.93
evm.TU.supercontig_13.76	0	0	0	0	2.49777	0	0	0
evm.TU.supercontig_13.77	0	0	0	0	0	0	0	0
evm.TU.supercontig_13.78	41.0466	21.0317	71.6536	17.9741	16.5927	19.3309	19.0039	20.2828
evm.TU.supercontig_13.79	43.9528	58.4454	46.2979	53.7699	25.1897	35.0122	25.1223	40.8494
evm.TU.supercontig_13.8	7.48287	13.4779	6.5254	9.6142	5.6947	4.68562	4.44818	6.64774
evm.TU.supercontig_13.80	0.22481	0	0	0	1.62116	0	2.03491	0
evm.TU.supercontig_13.81	4.3176	2.58706	3.06699	2.17487	8.26699	0.352831	0.629385	0.246649
evm.TU.supercontig_13.82	0.188889	0.0647351	0.394677	0.171669	0.479234	1.20821	0.33212	0.344674
evm.TU.supercontig_13.83	0.0962412	1.02947	0.535347	1.91399	0.836757	2.57238	0.564166	2.85445
evm.TU.supercontig_13.84	145.963	77.482	186.378	76.9411	232.3	66.9967	371.049	64.5585
evm.TU.supercontig_13.85	173.619	141.349	211.939	152.651	291.574	184.217	270.981	189.037
evm.TU.supercontig_13.86	5.24588	0.80444	3.89268	0.557621	9.37359	1.10423	5.5964	0.758567
evm.TU.supercontig_13.87	0.866461	1.04349	0.0793994	1.76689	1.62055	1.55521	2.61157	0.830316
evm.TU.supercontig_13.88	8.9492	8.3313	7.21616	8.902	6.89958	9.66834	8.00659	9.59407
evm.TU.supercontig_13.89	20.5983	17.9948	16.3463	17.173	15.3835	12.5719	20.4966	12.2749
evm.TU.supercontig_13.9	0.0512355	0	0.0990712	0	0.281732	0	0.234323	0
evm.TU.supercontig_13.90	8.43604	14.5847	6.71001	14.1925	14.8147	17.5957	16.7965	16.2217
evm.TU.supercontig_13.91	3.08843	7.41967	3.02121	8.4256	5.34853	10.2287	5.30054	8.17182
evm.TU.supercontig_13.92	16.3383	20.8954	12.8755	16.9303	17.0964	18.3332	15.8937	18.7472
evm.TU.supercontig_13.93	50.4789	51.8734	44.9465	55.8864	65.087	49.4424	65.5965	45.2978
evm.TU.supercontig_13.94	0	2.55663	1.68175	0	0	1.93236	4.51237	0
evm.TU.supercontig_13.95	0.124864	0.323864	0.666462	0.316799	0.932209	1.08807	0.576154	0.650827
evm.TU.supercontig_13.96	215.056	241.296	181.53	180.587	105.657	89.0085	78.1839	95.515
evm.TU.supercontig_13.97	0	0	7.88847	6.48989	4.418	1.91378	3.92534	5.46809
evm.TU.supercontig_13.98	79.6518	61.8636	83.352	58.0532	64.0326	83.4057	60.5309	70.6412
evm.TU.supercontig_13.99	15.7007	20.6693	21.6701	25.8728	17.9478	17.2758	21.3747	15.0216
evm.TU.supercontig_130.1	10.5249	26.5408	12.9126	27.2715	15.5651	21.1717	12.4556	16.0245
evm.TU.supercontig_130.10	13.4143	25.8353	12.5935	27.974	16.6193	19.7026	17.77	19.2417
evm.TU.supercontig_130.11	36.5574	112.562	37.4697	149.002	36.1322	113.75	42.1784	109.625
evm.TU.supercontig_130.12	6.21785	3.68432	5.86578	4.50584	5.54072	3.79246	6.53765	4.99994
evm.TU.supercontig_130.13	116.762	144.718	102.059	148.649	172.391	183.238	186.66	147.952
evm.TU.supercontig_130.14	69.4731	93.0975	85.4154	93.4182	98.5258	78.3244	74.5448	87.8303
evm.TU.supercontig_130.15	30.3673	33.2646	29.4155	32.463	29.6896	31.9104	34.4114	39.3422
evm.TU.supercontig_130.16	43.4789	48.2842	44.5188	52.9648	26.6132	45.2344	36.9842	41.2611
evm.TU.supercontig_130.17	12.1109	16.1435	11.8986	16.6194	19.0031	13.9641	14.5965	18.9113
evm.TU.supercontig_130.18	5.12385	15.9103	7.01653	14.6656	6.23535	12.764	8.10069	14.4255
evm.TU.supercontig_130.19	16.8695	24.8758	16.5963	25.1976	13.8777	21.609	10.5354	27.3245
evm.TU.supercontig_130.2	38.6638	29.1127	43.239	30.7362	28.958	20.7566	42.1107	21.3964
evm.TU.supercontig_130.20	17.7768	14.3754	19.1666	16.9952	12.5103	19.6183	15.4718	19.8721
evm.TU.supercontig_130.21	98.2717	91.3023	97.7806	79.1653	84.4794	92.0773	68.6084	94.5332
evm.TU.supercontig_130.22	29.2438	67.3624	33.6079	78.0551	39.8524	80.5554	29.5572	79.6552
evm.TU.supercontig_130.23	21.8907	61.7424	30.9546	62.0588	18.9122	49.9537	16.848	57.6759
evm.TU.supercontig_130.24	131.441	152.331	125.305	120.395	171.796	163.918	110.341	141.574
evm.TU.supercontig_130.25	71.5119	154.614	54.3058	154.379	105.938	155.734	107.626	120.013
evm.TU.supercontig_130.26	2.36442	5.43825	3.56584	5.31995	2.5351	5.52864	0.92197	6.04353
evm.TU.supercontig_130.27	0	1.04902	0.38157	1.07006	0.303837	0	0	0
evm.TU.supercontig_130.28	0.386602	1.35223	1.04174	0.21052	0.162004	0	0.621362	0
evm.TU.supercontig_130.29	0	0	0	0	0	0	0	0
evm.TU.supercontig_130.3	22.682	20.9381	18.7813	18.5419	15.3847	21.307	16.5808	21.9555
evm.TU.supercontig_130.30	0	0	60.857	0	0	0	0	0
evm.TU.supercontig_130.31	0	0	0.053565	0	0	0	0	0
evm.TU.supercontig_130.32	2.63751	1.17985	0	6.11669	0.383887	2.09475	1.30772	1.98651
evm.TU.supercontig_130.33	0.921285	0.861721	0.170499	0.706405	0.238507	0.673647	0.549306	0.508361
evm.TU.supercontig_130.34	800.944	662.844	761.837	639.102	746.858	396.489	858.716	380.082
evm.TU.supercontig_130.35	40.9971	45.5695	34.6678	37.8795	37.4585	70.3945	28.3275	53.9509
evm.TU.supercontig_130.36	155.956	200.629	281.431	145.482	219.698	114.129	114.141	113.048
evm.TU.supercontig_130.37	56.9084	63.4788	69.7924	67.5883	65.976	62.906	51.9549	64.4693
evm.TU.supercontig_130.38	5.11866	5.3692	4.26644	5.10724	3.36413	4.11062	3.06124	3.581
evm.TU.supercontig_130.39	76.0497	158.334	79.0221	119.014	89.6788	129.481	70.7518	140.11
evm.TU.supercontig_130.4	8.79593	27.9011	7.75173	26.0797	8.96101	28.9928	8.68109	22.2229
evm.TU.supercontig_130.40	5.7795	8.97112	8.19542	8.94213	5.06545	7.7081	5.8173	8.28706
evm.TU.supercontig_130.41	21.1688	21.1789	20.3446	20.1726	14.7263	18.4371	16.7929	20.0007
evm.TU.supercontig_130.42	0.905639	0.651357	1.89927	0.0955122	1.35224	0.313048	1.80415	0.369819
evm.TU.supercontig_130.43	13.2446	19.8766	11.6749	19.5691	18.7043	20.8529	22.2373	17.3745
evm.TU.supercontig_130.44	17.8456	23.6259	21.5679	24.7602	28.2018	26.3597	28.0962	27.2828
evm.TU.supercontig_130.45	19.9893	22.1557	22.5913	22.552	13.6039	18.949	16.867	19.0312
evm.TU.supercontig_130.46	11.3617	6.5945	16.3759	7.79404	8.01179	7.91423	7.49425	7.32971
evm.TU.supercontig_130.47	76.1712	58.69	71.9487	51.2686	38.793	98.2369	41.3192	90.2959
evm.TU.supercontig_130.48	13.2857	16.4446	13.6534	14.2673	9.39078	21.252	9.40566	18.7549
evm.TU.supercontig_130.49	1.50924	0.925061	1.13403	1.04467	0.843726	0.635162	0.804551	0.758674
evm.TU.supercontig_130.5	0	0	0	0	0	0	0	0
evm.TU.supercontig_130.50	29.2519	40.2148	47.867	40.393	5.12191	23.3614	12.9375	32.0799
evm.TU.supercontig_130.51	74.0359	11.1784	93.4133	8.3271	93.4065	65.0314	48.3992	54.1979
evm.TU.supercontig_130.52	141.552	415.253	259.247	284.473	104.189	357.522	78.8823	322.161
evm.TU.supercontig_130.53	13.625	85.7848	23.4227	79.9629	45.3067	83.1092	42.7083	86.8483
evm.TU.supercontig_130.54	14.2669	23.9386	13.6179	22.8921	23.3006	27.6143	22.0941	28.7691
evm.TU.supercontig_130.55	0.822099	0.79316	6.59829	0	2.41286	0.394391	1.68895	0.687634
evm.TU.supercontig_130.56	193.668	130.479	195.092	106.083	245.998	191.308	220.474	157.216
evm.TU.supercontig_130.57	1.66543	0.515609	0	2.5506	0	1.27458	0.657008	0
evm.TU.supercontig_130.58	21.8906	61.7805	26.7054	65.9052	24.7892	61.3356	24.0587	67.4963
evm.TU.supercontig_130.59	63.4623	82.1964	76.4224	105.333	83.6857	76.8689	74.4306	78.1689
evm.TU.supercontig_130.6	0	0	0	0	0	0	0	0
evm.TU.supercontig_130.60	4.1788	2.97747	4.58282	3.00052	0.520029	1.25055	3.77384	1.50729
evm.TU.supercontig_130.61	4.11372	4.44078	2.58569	3.57509	1.16192	2.54838	4.10815	0.186172
evm.TU.supercontig_130.62	23.2028	20.3681	17.4763	15.0305	16.2816	17.3249	17.8625	18.9402
evm.TU.supercontig_130.63	14.4569	12.4806	9.7661	11.7161	11.0506	12.3798	10.9908	10.7197
evm.TU.supercontig_130.64	39.5417	27.1185	54.3336	30.3378	79.6118	24.573	89.1429	29.2083
evm.TU.supercontig_130.65	1.71527	1.48358	1.50435	1.38213	1.93589	1.23555	1.02044	0.898579
evm.TU.supercontig_130.66	177.783	188.792	182.162	198.425	229.203	242.704	203.099	216.444
evm.TU.supercontig_130.67	97.0065	59.9746	116.096	64.5934	123.438	107.578	103.251	90.7118
evm.TU.supercontig_130.68	28.2323	29.3532	31.6275	25.4922	36.1397	27.673	23.7934	29.5884
evm.TU.supercontig_130.69	39.1931	48.4205	114.59	39.4661	36.9855	31.6169	28.4927	20.5878
evm.TU.supercontig_130.7	24.0895	38.0024	26.6649	47.0799	32.8726	51.0346	33.4602	39.1368
evm.TU.supercontig_130.70	0	2.08715	6.6537	5.84254	1.42875	1.39026	7.23488	2.40136
evm.TU.supercontig_130.71	11.3264	14.9649	12.421	17.0447	11.25	17.1781	16.7633	16.9174
evm.TU.supercontig_130.72	20.3427	16.9269	16.6751	20.4163	10.0455	15.1803	8.90838	12.6204
evm.TU.supercontig_130.73	53.489	16.4561	54.6762	18.1452	24.3338	21.4568	36.1572	23.1142
evm.TU.supercontig_130.74	50.7412	68.8394	47.8204	60.7797	50.18	63.0239	51.597	59.984
evm.TU.supercontig_130.75	0.318274	0.185106	0.568204	0.0473067	0	0.1955	0.192219	0.264887
evm.TU.supercontig_130.76	22.2864	48.987	22.5007	47.6549	51.415	59.1878	38.9101	57.021
evm.TU.supercontig_130.77	2.49393	0	0	0	0	0	0	0
evm.TU.supercontig_130.78	30.8334	38.9721	25.2442	38.0756	24.2248	36.1821	26.1855	31.0641
evm.TU.supercontig_130.79	6.47003	13.8037	5.51554	13.5459	5.82803	8.99248	6.27145	14.6679
evm.TU.supercontig_130.8	50.1492	65.5756	41.2704	64.5881	66.3782	66.5922	65.5851	69.9459
evm.TU.supercontig_130.80	8.41103	6.60789	11.6245	9.27971	8.40813	7.18183	14.0811	6.28828
evm.TU.supercontig_130.81	19.6899	23.0496	17.6676	20.4029	16.2908	18.2822	17.5367	19.7494
evm.TU.supercontig_130.82	104.745	15.8311	108.025	8.89732	89.2467	10.9205	96.071	11.4864
evm.TU.supercontig_130.83	4.2097	0.702932	6.40716	0.698229	2.66208	0.683345	0.89879	0
evm.TU.supercontig_130.9	26.1545	34.4649	27.1246	35.8318	31.0057	44.4639	27.7469	44.309
evm.TU.supercontig_1301.1	0	0	0	0	0.210156	0.0976272	0	0
evm.TU.supercontig_1305.1	10.8856	5.40749	12.8439	5.2726	8.9182	6.20519	8.94948	6.66581
evm.TU.supercontig_1307.1	47.8316	84.2668	68.1762	110.955	90.9911	106.078	121.937	78.2163
evm.TU.supercontig_1308.1	14.5275	11.7548	13.5639	7.83215	2.72198	10.3427	4.6858	8.85675
evm.TU.supercontig_1308.2	0	0	0.226795	0	0.355872	0	0.0351414	0
evm.TU.supercontig_1308.3	0.0278616	0	0	0	0.251852	0	0.0316257	0
evm.TU.supercontig_1309.1	47.435	55.435	50.4519	53.7906	29.7176	39.0385	32.1775	43.6668
evm.TU.supercontig_131.1	59.3639	63.4975	39.744	51.8489	46.7147	45.7173	38.1692	45.1868
evm.TU.supercontig_131.10	0.361285	0.098172	0.330532	0.187413	2.42055	0	0.138866	0
evm.TU.supercontig_131.11	108.991	79.7235	83.8728	79.5279	101.758	28.4199	36.4565	74.9573
evm.TU.supercontig_131.12	18.2015	28.4914	19.0693	29.702	14.0537	37.2251	19.5326	40.0524
evm.TU.supercontig_131.13	6.79436	8.74745	4.81758	8.32983	3.98348	6.7022	2.92136	10.4026
evm.TU.supercontig_131.14	6.70692	7.28093	5.15312	7.56316	2.38079	7.87997	3.20915	5.82841
evm.TU.supercontig_131.15	0	0	0	0	0.0928951	0	0.209063	0
evm.TU.supercontig_131.16	30.8731	22.8354	29.7907	25.7591	20.5567	23.507	31.3483	20.7793
evm.TU.supercontig_131.17	23.7814	16.4635	32.3009	22.7842	26.4159	23.7631	33.6794	24.1987
evm.TU.supercontig_131.18	42.4194	55.2003	31.4587	54.8579	44.2158	52.642	45.3429	54.2858
evm.TU.supercontig_131.19	3.40013	3.91969	3.19179	3.66778	4.40443	4.42936	3.18303	4.86137
evm.TU.supercontig_131.2	0	0	0	0	0	0	0	0
evm.TU.supercontig_131.20	35.9709	32.8883	37.6945	42.6226	67.3901	63.791	36.8687	55.6505
evm.TU.supercontig_131.21	545.614	384.27	442.671	373.781	660.239	414	514.529	357.627
evm.TU.supercontig_131.22	14.3202	11.0182	15.3824	13.6921	11.7787	11.1375	9.45425	10.4756
evm.TU.supercontig_131.23	56.4	4.67915	40.4366	3.26309	18.8442	2.46893	22.3036	2.93922
evm.TU.supercontig_131.24	255.156	11.7903	278.465	6.01405	40.4548	2.84207	65.5098	9.26518
evm.TU.supercontig_131.25	102.693	150.946	130.33	176.039	121.65	185.866	158.888	140.161
evm.TU.supercontig_131.26	77.9621	96.0576	98.8694	112.852	77.8006	107.264	78.3579	115.869
evm.TU.supercontig_131.27	151.595	168.157	141.671	165.293	272.697	218.391	195.956	203.855
evm.TU.supercontig_131.28	24.1365	21.3891	25.5091	21.6937	21.1222	23.0546	25.1202	22.1876
evm.TU.supercontig_131.29	5.93385	20.257	11.1714	20.2855	0	5.96044	9.98529	5.56574
evm.TU.supercontig_131.3	326.252	125.197	326.29	83.2569	155.173	24.4637	169.061	32.9948
evm.TU.supercontig_131.30	0	0	0	0	0	0	1.2687	0
evm.TU.supercontig_131.31	36.2173	38.7839	55.5381	39.0969	31.9242	30.8552	33.2431	34.9468
evm.TU.supercontig_131.32	13.8724	10.9963	10.8585	9.95414	5.7586	9.39895	7.44108	5.41148
evm.TU.supercontig_131.33	0.192635	0	0.549883	0	0.40184	0	0	0
evm.TU.supercontig_131.34	0	0	0	0	0	0	0	0
evm.TU.supercontig_131.35	25.004	18.2172	27.2335	17.6858	14.9778	17.1928	17.2714	15.2099
evm.TU.supercontig_131.36	37.7367	56.705	45.7682	56.5278	42.9996	74.3591	44.2669	66.0993
evm.TU.supercontig_131.37	64.6995	72.9405	58.0848	73.2539	98.5262	85.596	69.5181	87.7335
evm.TU.supercontig_131.38	134.197	110.82	149.568	102.797	83.9341	91.8324	100.655	91.2149
evm.TU.supercontig_131.39	5.0749	1.29317	1.14586	0.786225	2.67982	0.20342	7.71278	0.565028
evm.TU.supercontig_131.4	4.61174	0	5.29615	0	2.47707	0.155306	8.12619	0.196943
evm.TU.supercontig_131.40	51.7888	17.502	41.2297	19.4923	9.64912	13.5699	10.9874	14.747
evm.TU.supercontig_131.41	8.10183	0.470647	3.92519	3.2891	1.11592	0	3.3382	0.641979
evm.TU.supercontig_131.42	320.909	6.53115	169.17	6.03577	33.9568	3.68497	30.1911	5.96693
evm.TU.supercontig_131.43	58.0173	16.729	46.0237	16.7903	8.95316	5.54635	11.8151	7.19487
evm.TU.supercontig_131.44	4.5577	2.59309	3.20484	2.45234	0.41691	1.29343	1.5013	1.43814
evm.TU.supercontig_131.45	38.2373	66.3245	37.1863	68.8263	18.4047	65.8951	22.8728	71.0814
evm.TU.supercontig_131.46	67.7371	114.029	67.9116	121.579	50.0588	123.598	43.4702	130.745
evm.TU.supercontig_131.47	7.52025	10.5892	5.8278	9.88218	8.58529	9.94377	6.19792	8.48528
evm.TU.supercontig_131.48	7.03323	12.3313	3.19546	15.8646	5.47692	15.8657	5.72388	15.7936
evm.TU.supercontig_131.49	10.6781	6.73781	6.47994	6.64493	7.82785	8.21942	6.81161	7.38641
evm.TU.supercontig_131.5	3.60752	20.8534	1.03671	3.27217	3.04722	0.291189	1.08252	0.812418
evm.TU.supercontig_131.50	3.40642	4.01315	4.36158	4.37807	3.64365	5.2255	5.93002	4.89017
evm.TU.supercontig_131.51	46.349	45.2117	53.7968	43.4641	44.0641	42.5894	53.8034	40.3307
evm.TU.supercontig_131.52	16.3207	17.1383	21.8277	22.8361	17.4313	18.7579	26.7102	15.794
evm.TU.supercontig_131.53	14.4712	14.9106	13.9866	15.4716	7.186	11.0741	7.27279	11.6567
evm.TU.supercontig_131.54	24.3635	18.4706	28.711	19.3199	74.1206	6.06457	40.7956	5.20821
